column1,column2
0.16137353627777917,1.7944488052250736
1.6138978475579515,0.2127402802139687
0.7905230218330772,0.907300121525327
1.8406569662204075,4.027072139677829
1.5023965693817127,1.7776669547337063
0.5973160689653627,0.237921729736007
0.8568306119026912,0.6510255933001469
1.0707526215105425,1.0544517269311366
0.7239287040586021,1.1196282336804544
0.9424681192203938,0.2675947462353477
0.09837790681547566,0.38141625420917086
0.2066905117080033,0.5310425069780597
1.6324233020679833,0.06713415461452177
0.9571580982754103,1.0139721541121614
0.7199837301431654,1.1029062129553697
0.0014710002454108063,0.7667048545369003
1.7685384506770307,0.35548179274376907
0.36448124924050557,1.4713219561423383
0.1546688336463322,1.0415683888185818
4.337982777351678,2.8554436074148226
0.5892289865101498,0.44846500620405927
0.5969064812479539,0.9872866934576524
1.5579985281833963,0.5070347697653375
0.05157494276988904,0.8672766288084278
0.7255973784635843,1.3833639553950554
0.8250346549422494,7.643551384641847
1.3250140528868153,0.2053325637779597
0.39522898265435435,1.159420516399913
0.35399391125348395,1.3749512934180188
2.3816746319645077,3.309086387208009
1.561279598955807,0.9402702359572048
5.952240975065008,3.5815684760060984
0.19286395555038602,1.1570172808158679
1.1787795711596507,0.17992483581235091
1.7971646153956184,0.8022531717308108
0.1565065379653756,0.23218103620027578
1.4944845444913688,2.0699850250135325
1.1460004265074433,0.04706609465849369
4.065747351929873,8.8470372668934
0.4574156062209908,0.9646120137337284
0.8483205228052325,0.32566946882017417
1.3264616423656934,0.964606424206264
4.922267800332491,3.613314483713829
1.1561824318219127,0.7811981017099934
0.7196043885517929,0.8129929885540773
0.38464542314251776,0.4438360931551978
0.36754489602226903,0.1903115575939397
0.9831181837457077,0.898321971432016
1.6429652935306092,0.4060717962598319
0.9364457258311158,0.03509517686967038
1.4519055294317473,0.3822027877852936
0.5407735853003902,1.8180776303835695
0.21950955579304526,0.3930629339800916
0.2559576692142683,0.3480463796426194
8.310886361051066,2.8483268066509746
1.0299352833089765,0.34994336458910474
1.1173053155366646,0.5189002044248521
0.11054065723247261,1.0201727117157997
0.23986710589527857,0.15895867412564327
0.08261103215620101,0.8215345170195275
0.6430545453392927,0.5882249291179367
1.4617326882614081,0.6834397667886818
0.9265583009670965,0.5580818806186658
0.7967753063063009,1.5480668013787386
0.8145198224878664,0.05892558918162996
1.2213849594591983,0.19284182854396467
0.3497821801115369,2.023471949769974
2.149574534867287,0.0902438496657506
0.298238174206056,1.3263858966870303
0.5156198450429272,0.07813451793613702
0.6993804835878171,1.0612222874459092
0.19321355323369646,1.2973420890928906
0.11816404512856976,0.6801782039968504
0.3873268174079523,0.30230275057533557
0.030601824338517807,0.06964157844693558
9.377427129660047,8.263319063121536
0.45553250351734315,0.01747915902505673
0.045134015432010274,2.339624806020058
0.510805137568873,1.180632184122412
0.5175190425104033,0.9788298593587699
0.24664895525244618,0.6079925094063973
1.6315974275322715,0.3777591697307179
0.13157396790806872,1.4055600473918899
1.068509399316009,0.45338580385138766
1.1880297923523018,0.3169426119248496
0.6659671460695378,2.53455446208423
0.5072389511096153,0.1162297003871491
0.17346389707287913,0.5100295397556169
4.196848232915914,8.871663514381483
0.6872990371566635,0.11747454641811148
1.17312340511416,1.9436211856492926
0.01568211160255477,0.16092816829822298
0.31155253212737266,0.05616534222974544
0.2238435633129107,0.32962298212773805
0.9304084961111163,0.17531640232701995
1.5199948607657727,1.7195893074161945
1.6404459126833792,4.615684288254296
0.010500020720820478,1.7858704939058352
0.018922103882194737,0.08203415314548415
0.010349314566299353,0.7200337593416528
0.227345950143481,1.6142495472802274
1.4111720638896117,0.7858038268311726
0.8811310970996323,1.0329891945199456
0.4980524046828567,0.026192237344250482
0.34069234387793046,1.2631729120851543
0.757870860425166,0.05008409428482209
0.5210648764527586,0.5757879698130661
2.7773591454274333,1.151733974780799
2.451229719075076,0.21120598363152
0.640131526097592,1.6169560443108344
0.5023282400747796,0.8622669997532367
7.926753822130568,0.34863359174556297
0.46931073627910674,0.8756956787795067
0.16975829390248548,0.1341327827684201
1.2986867221630902,1.2760753460061875
1.8675589604265699,0.9060446582753853
1.7062701906250126,1.9507753952317897
1.1022301909070906,0.024549423642379036
0.8358560674816213,0.9420935888731159
0.402341641177549,0.6848100909403132
0.06751685717432486,0.777604137902912
1.6193599828975425,0.5110404635801098
1.040599230085145,0.3156031233858582
6.495107310236864,0.9649519457358313
1.0342428417844647,0.681594518281627
0.130106954193704,0.09395322938556872
1.1541840304940192,0.1725044164928659
2.171164949318166,0.6620742889997063
0.6764607323616232,0.3820089555778202
0.025385604406458987,0.6103917643054128
0.37070400322045344,0.9456157955562914
3.003411821504469,0.9270437204222204
0.25233143138452124,0.39079799608101357
1.217938511593151,0.30496363785442043
1.8495912466796365,0.21416665620008424
0.5914026678081108,1.1244191845103682
0.34796185592084583,1.3533888581477134
0.013239767667533552,0.12194492760027727
0.02673838267463693,0.1834502535815763
1.1394006845433007,1.2348258203536526
0.35570351572398445,0.47728627040322935
0.6677202863593994,0.3269625954044574
0.813595997094507,0.521641509970619
3.2983626106853023,7.915164945083926
1.4219198716404369,1.9979560797500047
0.9072983643832422,0.05194539579613895
0.6081564276006415,1.1149623229474022
0.38273243001226814,0.03424228053195387
0.216949569936649,0.4453932508947973
0.6471814318477607,0.47224715008784873
0.03976673458649517,1.5669947108616025
1.2248705641936597,0.06485610634357618
0.3249349583204991,0.7113063597427886
0.6225191403049977,0.6311919417468571
0.11255753090645429,0.6555450294843581
1.62632193782683,0.13482245109435406
0.599369372522297,0.2563168936896428
0.4026255311300352,1.775887999961829
0.46079432770125556,0.400986157896401
0.8963697225521802,1.962732009140752
0.10327919681390241,6.777751382291619
1.2266216593966155,0.967446150050235
0.4700328827008748,0.21673147057553863
0.22425893425164034,0.30224973045507003
0.40123470991118243,0.8000824760846013
0.22260568094832048,0.9130792180417964
1.2302906807277207,1.2023798487844113
0.12824197402770202,0.27177156649069667
0.9389815726777853,1.0170209914132446
0.33890412521594454,2.0210435614847975
0.4409226322925914,0.2803554951845091
0.34419645646738123,0.2527106720416067
0.24133779145310455,0.8781903428100731
1.3065268517353166,1.658130679618188
0.4355461592956536,0.5992242774597194
0.43480795773115793,0.5400944605248059
0.6252314510271875,1.6020576556067476
0.15647625694629896,0.2163439782957261
1.0452533661469547,1.2111452896827009
1.5133280825732052,0.553132064207584
1.4812459621972984,1.272558135032317
7.6823624275754065,8.444813005682732
1.3804307523072692,0.5359145616661618
0.8351926901914831,0.9467404109571895
0.6250273906846713,0.3903926939855081
0.6743326606573761,0.03183055827435118
0.6027076564293296,0.5946497697204054
0.8005648034309968,0.07826017516166135
0.25280350541915453,0.4080147090398969
1.3554427025944182,0.3981481287500751
0.40088567910412115,0.009657236532908346
0.27560067398405635,1.4350493867891545
0.923912015810002,1.4121516982986309
0.6280875596415789,0.4810271184607877
4.731925606490648,4.547048392390074
0.5327027919795545,1.0907497344345
0.7041110221415822,1.4956795162570162
0.35281660649437835,0.15277442354540868
0.8178618311849958,0.23820019202203863
2.16323594928069,1.336527949436392
0.27992459904323824,0.09815038964295794
0.16066118981977281,0.9526449528153877
0.2280533251240672,0.20147994670443287
2.2886200400145285,0.251484415021537
0.4140913537935951,0.5072344618949226
0.9855107376841507,1.4718350074635869
0.7708369604049367,0.24316821540249173
0.7863279621089762,0.46641909673594306
0.9329896393119874,1.2874413737493262
0.43046191188579297,1.149379383367124
0.10490716508551272,0.1339129226154759
0.3555199808261622,6.715035072621553
0.4668455460527625,1.4169061131262595
1.3925184494342724,1.037585667050634
0.9667680111664602,0.5080679093914777
0.9237965603139469,0.13256801465371804
0.20289684076666706,0.1098827793093138
2.0946030712061448,0.12372191423350658
1.761266127419863,0.7540956636562427
0.40630313044506255,0.8640449911023695
0.5693120534701851,0.26990435494076137
0.19145087202391178,0.8805111991771105
0.85172919725359,1.8227236001279594
3.2356921043742695,0.01782016751021409
0.3903649435086224,1.5885306910975325
1.225435518830168,0.8443629764015471
0.5352701645328445,0.025405208385016018
0.7994223995430966,0.24078750974193844
0.8091802968531627,1.1980928801910382
1.7406294458953309,0.2934850548893775
1.4464210639833286,0.4523502755690917
0.35950439957101016,0.14456681693373594
0.5324899192090677,0.6450552734598769
8.447982343591086,2.230015142092924
0.10321885179355784,0.41059850193837233
1.4912575927056055,0.4393917012645369
0.8313510579847683,0.4879726826630046
0.40129780513351004,0.31665529505210693
0.045703960660234855,0.2205076557571733
0.2256086544711038,0.44971210023199254
0.7699160744453164,0.5392491912918173
0.46637957438197886,0.09439250641118496
0.4059417271884834,0.7243685048699644
0.06205312579833403,1.2591671296108138
0.507517601657357,1.051880102551674
1.648504010268179,1.5500141893581478
0.07311964594819724,1.2973796559567399
0.6878376110286823,1.2140774030941206
0.06174330145790107,0.4468362536626212
0.9101789080925919,0.31721821519130206
1.3597807255038137,0.04140081155796743
0.5238910238342056,0.08842208704466141
0.28601252697811796,0.978567297446043
0.5720755875071437,2.756612187491032
0.33210227734882514,0.7214312955717558
0.9191134448699437,0.19275384906521617
0.540123026400494,2.2904670705305388
0.3881541924822496,0.05992800267109062
0.5169207063517789,9.93969263587502
0.4064154936762062,0.1931767015498399
0.06824160532463124,1.7133427216493666
0.045165855938831004,1.8593463338516283
0.8152756611364586,1.801213990808535
0.8579239242923363,1.1411018666575734
0.7666631816450861,0.3562928174722889
